DSL_SYNCHRONIZATION_STATUS,CONNECTION_STATUS,UPSTREAM_LINE_RATE_KBIT_S,DOWNSTREAM_LINE_RATE_KBIT_S,MAXIMUM_UPSTREAM_RATE_KBIT_S,MAXIMUM_DOWNSTREAM_RATE_KBIT_S,UPSTREAM_NOISE_SAFETY_COEFFICIENT_DB,DOWNSTREAM_NOISE_SAFETY_COEFFICIENT_DB,LINE_STANDARD,UPSTREAM_LINE_ATTENUATION_DB,DOWNSTREAM_LINE_ATTENUATION_DB,UPSTREAM_OUTPUT_POWER_DBM,DOWNSTREAM_OUTPUT_POWER_DBM,DSL_UP_TIME_HOURS,CREATED_DATE
Up,Showtime,5120,46080,30728,87488,24.6,11.7,G.993.2_Annex_B,2.5,9.6,7.4,14.5,12.689,2024-11-12 03:10:26.598
Up,Showtime,5120,46080,30728,87488,24.6,11.6,G.993.2_Annex_B,2.5,9.6,7.4,14.5,12.854,2024-11-12 03:20:22.072
Up,Showtime,5120,46080,30728,87488,24.6,11.6,G.993.2_Annex_B,2.5,9.6,7.4,14.5,13.021,2024-11-12 03:30:23.460
Up,Showtime,5120,46080,30728,87488,24.6,11.6,G.993.2_Annex_B,2.5,9.6,7.4,14.5,13.188,2024-11-12 03:40:22.381
Up,Showtime,5120,46080,30728,87488,24.7,11.6,G.993.2_Annex_B,2.5,9.6,7.4,14.5,13.355,2024-11-12 03:50:22.998
Up,Showtime,5120,46080,30728,87488,24.7,11.6,G.993.2_Annex_B,2.5,9.6,7.4,14.5,13.522,2024-11-12 04:00:23.734
Up,Showtime,5120,46080,30778,87488,24.7,11.6,G.993.2_Annex_B,2.5,9.6,7.4,14.5,13.688,2024-11-12 04:10:22.821
Up,Showtime,5120,46080,30778,87488,24.7,11.7,G.993.2_Annex_B,2.5,9.6,7.4,14.5,13.855,2024-11-12 04:20:24.039
Up,Showtime,5120,46080,30778,87488,24.7,11.6,G.993.2_Annex_B,2.5,9.6,7.4,14.5,14.022,2024-11-12 04:30:26.659
Up,Showtime,5120,46080,30778,87488,24.7,11.6,G.993.2_Annex_B,2.5,9.6,7.4,14.5,14.188,2024-11-12 04:40:24.547
Up,Showtime,5120,46080,30778,87488,24.7,11.6,G.993.2_Annex_B,2.5,9.6,7.4,14.5,14.354,2024-11-12 04:50:21.536
Up,Showtime,5120,46080,30778,87488,24.7,11.5,G.993.2_Annex_B,2.5,9.6,7.4,14.5,14.521,2024-11-12 05:00:22.918
Up,Showtime,5120,46080,30778,87488,24.8,11.6,G.993.2_Annex_B,2.5,9.6,7.4,14.5,14.688,2024-11-12 05:10:21.545
Up,Showtime,5120,46080,30778,87488,24.7,11.6,G.993.2_Annex_B,2.5,9.6,7.4,14.5,14.855,2024-11-12 05:20:23.488
Up,Showtime,5120,46080,30778,87488,24.7,11.6,G.993.2_Annex_B,2.5,9.6,7.4,14.5,15.022,2024-11-12 05:30:24.783
Up,Showtime,5120,46080,30778,87488,24.7,11.6,G.993.2_Annex_B,2.5,9.6,7.4,14.5,15.188,2024-11-12 05:40:23.690
Up,Showtime,5120,46080,30778,87488,24.7,11.6,G.993.2_Annex_B,2.5,9.6,7.4,14.5,15.355,2024-11-12 05:50:23.244
Up,Showtime,5120,46080,30778,87488,24.7,11.6,G.993.2_Annex_B,2.5,9.6,7.4,14.5,15.521,2024-11-12 06:00:21.697
Up,Showtime,5120,46080,30778,87488,24.7,11.6,G.993.2_Annex_B,2.5,9.6,7.4,14.5,15.688,2024-11-12 06:10:21.733
Up,Showtime,5120,46080,30774,87488,24.7,11.6,G.993.2_Annex_B,2.5,9.6,7.4,14.5,15.854,2024-11-12 06:20:22.042
Up,Showtime,5120,46080,30774,87488,24.7,11.6,G.993.2_Annex_B,2.5,9.6,7.4,14.5,16.021,2024-11-12 06:30:21.503
Up,Showtime,5120,46080,30778,87488,24.7,11.6,G.993.2_Annex_B,2.5,9.6,7.4,14.5,16.189,2024-11-12 06:40:26.219
Up,Showtime,5120,46080,30778,87488,24.7,11.9,G.993.2_Annex_B,2.5,9.6,7.4,14.5,16.355,2024-11-12 06:50:23.589
Up,Showtime,5120,46080,30778,87488,24.7,11.5,G.993.2_Annex_B,2.5,9.6,7.4,14.5,16.521,2024-11-12 07:00:22.630
Up,Showtime,5120,46080,30778,87488,24.6,11.5,G.993.2_Annex_B,2.5,9.6,7.4,14.5,16.688,2024-11-12 07:10:21.974
Up,Showtime,5120,46080,30728,87488,24.6,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,16.855,2024-11-12 07:20:23.505
Up,Showtime,5120,46080,30728,87488,24.6,11.4,G.993.2_Annex_B,2.5,9.6,7.4,14.5,17.021,2024-11-12 07:30:21.953
Up,Showtime,5120,46080,30728,87488,24.5,11.4,G.993.2_Annex_B,2.5,9.6,7.4,14.5,17.188,2024-11-12 07:40:23.831
Up,Showtime,5120,46080,30728,87488,24.5,11.4,G.993.2_Annex_B,2.5,9.6,7.4,14.5,17.356,2024-11-12 07:50:26.960
Up,Showtime,5120,46080,30736,87488,24.6,11.4,G.993.2_Annex_B,2.5,9.6,7.4,14.5,17.522,2024-11-12 08:00:24.317
Up,Showtime,5120,46080,30736,87488,24.5,11.4,G.993.2_Annex_B,2.5,9.6,7.4,14.5,17.688,2024-11-12 08:10:22.069
Up,Showtime,5120,46080,30736,87488,24.5,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,17.854,2024-11-12 08:20:22.173
Up,Showtime,5120,46080,30736,87488,24.5,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,18.021,2024-11-12 08:30:21.840
Up,Showtime,5120,46080,30660,87488,24.5,11.4,G.993.2_Annex_B,2.5,9.6,7.4,14.5,18.188,2024-11-12 08:40:23.099
Up,Showtime,5120,46080,30660,87488,24.4,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,18.355,2024-11-12 08:50:22.233
Up,Showtime,5120,46080,30660,87488,24.4,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,18.522,2024-11-12 09:00:25.732
Up,Showtime,5120,46080,30660,87488,24.4,11.4,G.993.2_Annex_B,2.5,9.6,7.4,14.5,18.688,2024-11-12 09:10:21.992
Up,Showtime,5120,46080,30660,87488,24.4,11.4,G.993.2_Annex_B,2.5,9.6,7.4,14.5,18.854,2024-11-12 09:20:22.316
Up,Showtime,5120,46080,30660,87488,24.3,11.4,G.993.2_Annex_B,2.5,9.6,7.4,14.5,19.022,2024-11-12 09:30:23.031
Up,Showtime,5120,46080,30660,87488,24.4,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,19.188,2024-11-12 09:40:22.111
Up,Showtime,5120,46080,30583,87488,24.3,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,19.354,2024-11-12 09:50:22.009
Up,Showtime,5120,46080,30583,87488,24.3,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,19.521,2024-11-12 10:00:22.050
Up,Showtime,5120,46080,30583,87488,24.3,11.4,G.993.2_Annex_B,2.5,9.6,7.4,14.5,19.689,2024-11-12 10:10:26.072
Up,Showtime,5120,46080,30583,87488,24.3,11.4,G.993.2_Annex_B,2.5,9.6,7.4,14.5,19.854,2024-11-12 10:20:22.613
Up,Showtime,5120,46080,30583,87488,24.3,11.4,G.993.2_Annex_B,2.5,9.6,7.4,14.5,20.022,2024-11-12 10:30:23.424
Up,Showtime,5120,46080,30583,87488,24.3,11.4,G.993.2_Annex_B,2.5,9.6,7.4,14.5,20.189,2024-11-12 10:40:23.864
Up,Showtime,5120,46080,30583,87488,24.3,11.4,G.993.2_Annex_B,2.5,9.6,7.4,14.5,20.355,2024-11-12 10:50:23.216
Up,Showtime,5120,46080,30583,87488,24.3,11.4,G.993.2_Annex_B,2.5,9.6,7.4,14.5,20.521,2024-11-12 11:00:23.237
Up,Showtime,5120,46080,30583,87488,24.3,11.5,G.993.2_Annex_B,2.5,9.6,7.4,14.5,20.689,2024-11-12 11:10:23.850
Up,Showtime,5120,46080,30583,87488,24.3,11.5,G.993.2_Annex_B,2.5,9.6,7.4,14.5,20.855,2024-11-12 11:20:23.836
Up,Showtime,5120,46080,30667,87488,24.4,11.5,G.993.2_Annex_B,2.5,9.6,7.4,14.5,21.021,2024-11-12 11:30:22.820
Up,Showtime,5120,46080,30667,87488,24.4,11.5,G.993.2_Annex_B,2.5,9.6,7.4,14.5,21.188,2024-11-12 11:40:23.629
Up,Showtime,5120,46080,30667,87488,24.4,11.5,G.993.2_Annex_B,2.5,9.6,7.4,14.5,21.354,2024-11-12 11:50:22.335
Up,Showtime,5120,46080,30667,87488,24.5,11.5,G.993.2_Annex_B,2.5,9.6,7.4,14.5,21.524,2024-11-12 12:00:34.485
Up,Showtime,5120,46080,30667,87488,24.5,11.5,G.993.2_Annex_B,2.5,9.6,7.4,14.5,21.692,2024-11-12 12:10:35.823
Up,Showtime,5120,46080,30644,87488,24.3,11.5,G.993.2_Annex_B,2.5,9.6,7.4,14.5,21.855,2024-11-12 12:20:24.727
Up,Showtime,5120,46080,30995,87488,24.9,11.5,G.993.2_Annex_B,2.5,9.6,7.4,14.5,22.022,2024-11-12 12:30:24.258
Up,Showtime,5120,46080,30774,87488,24.7,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,22.191,2024-11-12 12:40:34.320
Up,Showtime,5120,46080,30869,87488,24.8,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,22.355,2024-11-12 12:50:23.572
Up,Showtime,5120,46080,30869,87488,24.7,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,22.521,2024-11-12 13:00:23.322
Up,Showtime,5120,46080,30869,87488,24.7,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,22.688,2024-11-12 13:10:22.353
Up,Showtime,5120,46080,30869,87488,24.7,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,22.855,2024-11-12 13:20:24.878
Up,Showtime,5120,46080,30869,87488,24.7,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,23.022,2024-11-12 13:30:27.046
Up,Showtime,5120,46080,30869,87488,24.7,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,23.188,2024-11-12 13:40:23.554
Up,Showtime,5120,46080,30774,87488,24.7,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,23.356,2024-11-12 13:50:28.942
Up,Showtime,5120,46080,30774,87488,24.7,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,23.521,2024-11-12 14:00:22.345
Up,Showtime,5120,46080,30774,87488,24.7,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,23.688,2024-11-12 14:10:22.459
Up,Showtime,5120,46080,30774,87488,24.6,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,23.855,2024-11-12 14:20:23.788
Up,Showtime,5120,46080,30774,87488,24.6,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,24.021,2024-11-12 14:30:23.512
Up,Showtime,5120,46080,30545,87488,24.2,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,24.189,2024-11-12 14:40:28.974
Up,Showtime,5120,46080,30755,87488,24.7,11.1,G.993.2_Annex_B,2.5,9.6,7.4,14.5,24.356,2024-11-12 14:50:27.522
Up,Showtime,5120,46080,30755,87488,24.7,11.1,G.993.2_Annex_B,2.5,9.6,7.4,14.5,24.523,2024-11-12 15:00:28.825
Up,Showtime,5120,46080,30755,87488,24.6,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,24.689,2024-11-12 15:10:27.153
Up,Showtime,5120,46080,30755,87488,24.6,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,24.855,2024-11-12 15:20:24.746
Up,Showtime,5120,46080,30755,87488,24.6,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,25.021,2024-11-12 15:30:22.771
Up,Showtime,5120,46080,30755,87488,24.7,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,25.188,2024-11-12 15:40:23.839
Up,Showtime,5120,46080,30755,87488,24.7,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,25.356,2024-11-12 15:50:28.515
Up,Showtime,5120,46080,30766,87488,24.7,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,25.527,2024-11-12 16:00:44.186
Up,Showtime,5120,46080,30766,87488,24.7,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,25.688,2024-11-12 16:10:22.739
Up,Showtime,5120,46080,30766,87488,24.7,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,25.854,2024-11-12 16:20:22.637
Up,Showtime,5120,46080,30774,87488,24.7,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,26.021,2024-11-12 16:30:23.554
Up,Showtime,5120,46080,30774,87488,24.7,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,26.188,2024-11-12 16:40:24.699
Up,Showtime,5120,46080,30881,87488,24.7,10.7,G.993.2_Annex_B,2.5,9.6,7.4,14.5,26.356,2024-11-12 16:50:26.713
Up,Showtime,5120,46080,30812,87488,24.7,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,26.523,2024-11-12 17:00:29.438
Up,Showtime,5120,46080,30835,87488,24.7,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,26.689,2024-11-12 17:10:26.232
Up,Showtime,5120,46080,30835,87488,24.7,11.1,G.993.2_Annex_B,2.5,9.6,7.4,14.5,26.855,2024-11-12 17:20:24.261
Up,Showtime,5120,46080,30835,87488,24.7,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,27.022,2024-11-12 17:30:24.952
Up,Showtime,5120,46080,30812,87488,24.7,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,27.188,2024-11-12 17:40:24.725
Up,Showtime,5120,46080,30980,87488,24.9,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,27.358,2024-11-12 17:50:37.109
Up,Showtime,5120,46080,30778,87488,24.7,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,27.524,2024-11-12 18:00:32.212
Up,Showtime,5120,46080,30778,87488,24.7,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,27.688,2024-11-12 18:10:23.453
Up,Showtime,5120,46080,30778,87488,24.7,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,27.854,2024-11-12 18:20:22.714
Up,Showtime,5120,46080,30888,87488,24.8,10.6,G.993.2_Annex_B,2.5,9.6,7.4,14.5,28.022,2024-11-12 18:30:25.419
Up,Showtime,5120,46080,30980,87488,24.9,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,28.189,2024-11-12 18:40:26.980
Up,Showtime,5120,46080,30980,87488,24.9,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,28.356,2024-11-12 18:50:26.690
Up,Showtime,5120,46080,30816,87488,24.7,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,28.522,2024-11-12 19:00:30.434
Up,Showtime,5120,46080,30812,87488,24.7,11.1,G.993.2_Annex_B,2.5,9.6,7.4,14.5,28.69,2024-11-12 19:10:28.917
Up,Showtime,5120,46080,30812,87488,24.7,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,28.856,2024-11-12 19:20:28.029
Up,Showtime,5120,46080,30812,87488,24.7,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,29.024,2024-11-12 19:30:32.676
Up,Showtime,5120,46080,30778,87488,24.7,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,29.19,2024-11-12 19:40:29.372
Up,Showtime,5120,46080,30816,87488,24.8,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,29.356,2024-11-12 19:50:27.001
Up,Showtime,5120,46080,30827,87488,24.8,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,29.522,2024-11-12 20:00:24.813
Up,Showtime,5120,46080,30583,87488,24.3,11.4,G.993.2_Annex_B,2.5,9.6,7.4,14.5,29.689,2024-11-12 20:10:27.244
Up,Showtime,5120,46080,30595,87488,24.3,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,29.856,2024-11-12 20:20:25.952
Up,Showtime,5120,46080,30595,87488,24.3,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,30.021,2024-11-12 20:30:22.819
Up,Showtime,5120,46080,30595,87488,24.3,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,30.188,2024-11-12 20:40:24.925
Up,Showtime,5120,46080,30595,87488,24.4,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,30.355,2024-11-12 20:50:26.279
Up,Showtime,5120,46080,30595,87488,24.3,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,30.522,2024-11-12 21:00:26.021
Up,Showtime,5120,46080,30595,87488,24.3,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,30.688,2024-11-12 21:10:25.081
Up,Showtime,5120,46080,30595,87488,24.3,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,30.855,2024-11-12 21:20:22.558
Up,Showtime,5120,46080,30633,87488,24.3,11.4,G.993.2_Annex_B,2.5,9.6,7.4,14.5,31.021,2024-11-12 21:30:24.040
Up,Showtime,5120,46080,30644,87488,24.4,11.4,G.993.2_Annex_B,2.5,9.6,7.4,14.5,31.189,2024-11-12 21:40:25.795
Up,Showtime,5120,46080,30644,87488,24.4,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,31.355,2024-11-12 21:50:24.655
Up,Showtime,5120,46080,30644,87488,24.5,11.4,G.993.2_Annex_B,2.5,9.6,7.4,14.5,31.522,2024-11-12 22:00:24.566
Up,Showtime,5120,46080,30762,87488,24.6,11.5,G.993.2_Annex_B,2.5,9.6,7.4,14.5,31.688,2024-11-12 22:10:22.662
Up,Showtime,5120,46080,31105,87488,25.0,11.4,G.993.2_Annex_B,2.5,9.6,7.4,14.5,31.854,2024-11-12 22:20:23.041
Up,Showtime,5120,46080,30667,87488,24.4,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,32.022,2024-11-12 22:30:26.841
Up,Showtime,5120,46080,30888,87488,24.9,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,32.189,2024-11-12 22:40:28.484
Up,Showtime,5120,46080,30980,87488,24.9,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,32.355,2024-11-12 22:50:29.017
Up,Showtime,5120,46080,31132,87488,25.1,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,32.521,2024-11-12 23:00:23.283
Up,Showtime,5120,46080,31105,87488,25.0,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,32.688,2024-11-12 23:10:23.142
Up,Showtime,5120,46080,31105,87488,25.0,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,32.854,2024-11-12 23:20:22.864
Up,Showtime,5120,46080,31105,87488,25.0,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,33.022,2024-11-12 23:30:26.312
Up,Showtime,5120,46080,30633,87488,24.4,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,33.19,2024-11-12 23:40:29.851
Up,Showtime,5120,46080,30633,87488,24.5,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,33.354,2024-11-12 23:50:24.149
Up,Showtime,5120,46080,30633,87488,24.4,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,33.522,2024-11-13 00:00:27.694
Up,Showtime,5120,46080,30633,87488,24.5,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,33.688,2024-11-13 00:10:24.796
Up,Showtime,5120,46080,30705,87488,24.5,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,33.856,2024-11-13 00:20:28.969
Up,Showtime,5120,46080,30705,87488,24.6,11.4,G.993.2_Annex_B,2.5,9.6,7.4,14.5,34.023,2024-11-13 00:30:32.367
Up,Showtime,5120,46080,30705,87488,24.6,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,34.191,2024-11-13 00:40:36.803
Up,Showtime,5120,46080,30705,87488,24.6,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,34.358,2024-11-13 00:50:35.469
Up,Showtime,5120,46080,30717,87488,24.6,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,34.522,2024-11-13 01:00:26.187
Up,Showtime,5120,46080,30778,87488,24.7,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,34.689,2024-11-13 01:10:26.273
Up,Showtime,5120,46080,30778,87488,24.6,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,34.855,2024-11-13 01:20:25.599
Up,Showtime,5120,46080,30778,87488,24.6,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,35.021,2024-11-13 01:30:22.763
Up,Showtime,5120,46080,30778,87488,24.7,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,35.189,2024-11-13 01:40:26.948
Up,Showtime,5120,46080,30778,87488,24.7,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,35.355,2024-11-13 01:50:25.031
Up,Showtime,5120,46080,30888,87488,24.8,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,35.521,2024-11-13 02:00:23.882
Up,Showtime,5120,46080,30888,87488,24.8,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,35.688,2024-11-13 02:10:23.010
Up,Showtime,5120,46080,30888,87488,24.9,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,35.855,2024-11-13 02:20:25.381
Up,Showtime,5120,46080,30888,87488,24.9,11.4,G.993.2_Annex_B,2.5,9.6,7.4,14.5,36.021,2024-11-13 02:30:23.359
Up,Showtime,5120,46080,30888,87488,24.9,11.4,G.993.2_Annex_B,2.5,9.6,7.4,14.5,36.188,2024-11-13 02:40:23.895
Up,Showtime,5120,46080,30888,87488,24.9,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,36.356,2024-11-13 02:50:26.552
Up,Showtime,5120,46080,30888,87488,24.9,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,36.523,2024-11-13 03:00:29.060
Up,Showtime,5120,46080,30995,87488,24.8,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,36.688,2024-11-13 03:10:23.956
Up,Showtime,5120,46080,30980,87488,24.9,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,36.857,2024-11-13 03:20:29.965
Up,Showtime,5120,46080,30980,87488,24.9,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,37.021,2024-11-13 03:30:24.241
Up,Showtime,5120,46080,30980,87488,24.9,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,37.188,2024-11-13 03:40:23.606
Up,Showtime,5120,46080,30980,87488,24.8,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,37.355,2024-11-13 03:50:25.496
Up,Showtime,5120,46080,30850,87488,24.8,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,37.521,2024-11-13 04:00:24.455
Up,Showtime,5120,46080,30850,87488,24.8,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,37.688,2024-11-13 04:10:22.153
Up,Showtime,5120,46080,30850,87488,24.8,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,37.855,2024-11-13 04:20:24.108
Up,Showtime,5120,46080,30850,87488,24.7,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,38.021,2024-11-13 04:30:22.228
Up,Showtime,5120,46080,30850,87488,24.7,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,38.188,2024-11-13 04:40:21.827
Up,Showtime,5120,46080,30770,87488,24.6,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,38.355,2024-11-13 04:50:26.046
Up,Showtime,5120,46080,30686,87488,24.5,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,38.521,2024-11-13 05:00:22.418
Up,Showtime,5120,46080,30686,87488,24.5,11.6,G.993.2_Annex_B,2.5,9.6,7.4,14.5,38.689,2024-11-13 05:10:25.777
Up,Showtime,5120,46080,30599,87488,24.4,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,38.856,2024-11-13 05:20:31.418
Up,Showtime,5120,46080,30724,87488,24.5,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,39.021,2024-11-13 05:30:23.398
Up,Showtime,5120,46080,30724,87488,24.5,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,39.188,2024-11-13 05:40:23.918
Up,Showtime,5120,46080,31033,87488,25.0,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,39.355,2024-11-13 05:50:25.898
Up,Showtime,5120,46080,30686,87488,24.5,11.1,G.993.2_Annex_B,2.5,9.6,7.4,14.5,39.521,2024-11-13 06:00:23.039
Up,Showtime,5120,46080,30686,87488,24.5,11.1,G.993.2_Annex_B,2.5,9.6,7.4,14.5,39.688,2024-11-13 06:10:23.525
Up,Showtime,5120,46080,30686,87488,24.4,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,39.856,2024-11-13 06:20:27.010
Up,Showtime,5120,46080,30603,87488,24.4,11.1,G.993.2_Annex_B,2.5,9.6,7.4,14.5,40.021,2024-11-13 06:30:22.497
Up,Showtime,5120,46080,30603,87488,24.4,11.1,G.993.2_Annex_B,2.5,9.6,7.4,14.5,40.188,2024-11-13 06:40:23.875
Up,Showtime,5120,46080,30603,87488,24.4,11.1,G.993.2_Annex_B,2.5,9.6,7.4,14.5,40.355,2024-11-13 06:50:23.825
Up,Showtime,5120,46080,30603,87488,24.4,11.1,G.993.2_Annex_B,2.5,9.6,7.4,14.5,40.529,2024-11-13 07:00:51.253
Up,Showtime,5120,46080,30553,87488,24.3,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,40.69,2024-11-13 07:10:31.908
Up,Showtime,5120,46080,30553,87488,24.3,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,40.857,2024-11-13 07:20:31.729
Up,Showtime,5120,46080,30553,87488,24.3,11.1,G.993.2_Annex_B,2.5,9.6,7.4,14.5,41.023,2024-11-13 07:30:31.921
Up,Showtime,5120,46080,30553,87488,24.3,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,41.191,2024-11-13 07:40:32.386
Up,Showtime,5120,46080,30553,87488,24.3,11.1,G.993.2_Annex_B,2.5,9.6,7.4,14.5,41.354,2024-11-13 07:50:22.622
Up,Showtime,5120,46080,30553,87488,24.3,11.1,G.993.2_Annex_B,2.5,9.6,7.4,14.5,41.521,2024-11-13 08:00:24.137
Up,Showtime,5120,46080,30603,87488,24.2,11.1,G.993.2_Annex_B,2.5,9.6,7.4,14.5,41.688,2024-11-13 08:10:25.899
Up,Showtime,5120,46080,30888,87488,24.9,11.1,G.993.2_Annex_B,2.5,9.6,7.4,14.5,41.855,2024-11-13 08:20:23.756
Up,Showtime,5120,46080,30888,87488,24.9,11.1,G.993.2_Annex_B,2.5,9.6,7.4,14.5,42.022,2024-11-13 08:30:25.630
Up,Showtime,5120,46080,30888,87488,25.0,11.1,G.993.2_Annex_B,2.5,9.6,7.4,14.5,42.188,2024-11-13 08:40:23.044
Up,Showtime,5120,46080,31033,87488,25.0,11.1,G.993.2_Annex_B,2.5,9.6,7.4,14.5,42.354,2024-11-13 08:50:23.536
Up,Showtime,5120,46080,31082,87488,25.0,11.3,G.993.2_Annex_B,2.5,9.6,7.4,14.5,42.521,2024-11-13 09:00:22.084
Up,Showtime,5120,46080,30545,87488,24.2,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,42.688,2024-11-13 09:10:24.007
Up,Showtime,5120,46080,30545,87488,24.2,11.2,G.993.2_Annex_B,2.5,9.6,7.4,14.5,42.855,2024-11-13 09:20:25.058
